Year,Close,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction
2022,295.30,-0.00333,-0.00452,-0.01215,0.00237,-0.00594,11315876.00,-0.00183,0
2022,294.60,-0.00183,-0.00333,-0.00452,-0.01215,0.00237,9188419.00,-0.00447,0
2022,298.20,-0.00447,-0.00183,-0.00333,-0.00452,-0.01215,15789281.00,-0.00560,0
2022,299.55,-0.00560,-0.00447,-0.00183,-0.00333,-0.00452,16042840.00,0.00230,1
2022,300.55,0.00230,-0.00560,-0.00447,-0.00183,-0.00333,9967545.00,0.00132,1
2022,301.10,0.00132,0.00230,-0.00560,-0.00447,-0.00183,10640727.00,-0.01458,0
2022,302.45,-0.01458,0.00132,0.00230,-0.00560,-0.00447,9739177.00,-0.00794,0
2022,304.15,-0.00794,-0.01458,0.00132,0.00230,-0.00560,9346146.00,0.00582,1
2022,303.45,0.00582,-0.00794,-0.01458,0.00132,0.00230,10839070.00,-0.00437,0
2022,303.05,-0.00437,0.00582,-0.00794,-0.01458,0.00132,16932743.00,-0.00435,0
2022,307.50,-0.00435,-0.00437,0.00582,-0.00794,-0.01458,15889556.00,-0.00737,0
2022,309.95,-0.00737,-0.00435,-0.00437,0.00582,-0.00794,38982557.00,0.00625,1
2022,308.15,0.00625,-0.00737,-0.00435,-0.00437,0.00582,17695228.00,0.01603,1
2022,309.50,0.01603,0.00625,-0.00737,-0.00435,-0.00437,15901918.00,-0.00748,0
2022,310.85,-0.00748,0.01603,0.00625,-0.00737,-0.00435,10088723.00,-0.00646,0
2022,313.15,-0.00646,-0.00748,0.01603,0.00625,-0.00737,8307140.00,-0.00642,0
2022,311.20,-0.00642,-0.00646,-0.00748,0.01603,0.00625,8923568.00,-0.00987,0
2022,306.25,-0.00987,-0.00642,-0.00646,-0.00748,0.01603,10885990.00,0.01163,1
2022,308.55,0.01163,-0.00987,-0.00642,-0.00646,-0.00748,6422504.00,-0.00766,0
2022,310.55,-0.00766,0.01163,-0.00987,-0.00642,-0.00646,8609864.00,-0.00476,0
2022,312.55,-0.00476,-0.00766,0.01163,-0.00987,-0.00642,7975854.00,0.00571,1
2022,315.65,0.00571,-0.00476,-0.00766,0.01163,-0.00987,9883851.00,0.00559,1
2022,312.00,0.00559,0.00571,-0.00476,-0.00766,0.01163,10422413.00,-0.00176,0
2022,314.40,-0.00176,0.00559,0.00571,-0.00476,-0.00766,11355837.00,-0.00208,0
2022,315.90,-0.00208,-0.00176,0.00559,0.00571,-0.00476,9338887.00,-0.02192,0
2022,314.10,-0.02192,-0.00208,-0.00176,0.00559,0.00571,11346892.00,0.00909,1
2022,312.35,0.00909,-0.02192,-0.00208,-0.00176,0.00559,7759104.00,-0.01732,0
2022,312.90,-0.01732,0.00909,-0.02192,-0.00208,-0.00176,6956588.00,-0.01749,0
2022,313.55,-0.01749,-0.01732,0.00909,-0.02192,-0.00208,11361400.00,0.00518,1
2022,320.50,0.00518,-0.01749,-0.01732,0.00909,-0.02192,17829428.00,0.00321,1
2022,317.60,0.00321,0.00518,-0.01749,-0.01732,0.00909,13254985.00,-0.01159,0
2022,323.15,-0.01159,0.00321,0.00518,-0.01749,-0.01732,25758860.00,-0.00182,0
2022,328.85,-0.00182,-0.01159,0.00321,0.00518,-0.01749,17471906.00,-0.00121,0
2022,327.15,-0.00121,-0.00182,-0.01159,0.00321,0.00518,11970750.00,-0.01052,0
2022,326.10,-0.01052,-0.00121,-0.00182,-0.01159,0.00321,8085824.00,-0.00284,0
2022,329.90,-0.00284,-0.01052,-0.00121,-0.00182,-0.01159,10911130.00,0.00373,1
2022,330.50,0.00373,-0.00284,-0.01052,-0.00121,-0.00182,9408098.00,0.00842,1
2022,330.90,0.00842,0.00373,-0.00284,-0.01052,-0.00121,8712689.00,-0.01290,0
2022,334.40,-0.01290,0.00842,0.00373,-0.00284,-0.01052,10520207.00,-0.00119,0
2022,335.35,-0.00119,-0.01290,0.00842,0.00373,-0.00284,12267025.00,-0.01462,0
2022,334.10,-0.01462,-0.00119,-0.01290,0.00842,0.00373,8418672.00,-0.01195,0
2022,331.30,-0.01195,-0.01462,-0.00119,-0.01290,0.00842,12492851.00,-0.00390,0
2022,335.60,-0.00390,-0.01195,-0.01462,-0.00119,-0.01290,14365461.00,0.04065,1
2022,336.00,0.04065,-0.00390,-0.01195,-0.01462,-0.00119,9526068.00,-0.00674,0
2022,340.95,-0.00674,0.04065,-0.00390,-0.01195,-0.01462,20992080.00,0.03001,1
2022,345.05,0.03001,-0.00674,0.04065,-0.00390,-0.01195,24179987.00,-0.02462,0
2022,346.40,-0.02462,0.03001,-0.00674,0.04065,-0.00390,22838807.00,0.00256,1
2022,332.60,0.00256,-0.02462,0.03001,-0.00674,0.04065,16205789.00,0.02376,1
2022,334.85,0.02376,0.00256,-0.02462,0.03001,-0.00674,9991052.00,-0.02571,0
2022,324.95,-0.02571,0.02376,0.00256,-0.02462,0.03001,15552911.00,-0.01135,0
2022,333.05,-0.01135,-0.02571,0.02376,0.00256,-0.02462,18281337.00,0.00760,1
2022,332.20,0.00760,-0.01135,-0.02571,0.02376,0.00256,12427919.00,0.01888,1
2022,324.40,0.01888,0.00760,-0.01135,-0.02571,0.02376,9111289.00,0.00474,1
2022,332.85,0.00474,0.01888,0.00760,-0.01135,-0.02571,8803255.00,-0.01158,0
2022,336.65,-0.01158,0.00474,0.01888,0.00760,-0.01135,22235092.00,0.00440,1
2022,334.10,0.00440,-0.01158,0.00474,0.01888,0.00760,10506078.00,-0.01044,0
2022,327.85,-0.01044,0.00440,-0.01158,0.00474,0.01888,9388996.00,-0.00045,0
2022,326.30,-0.00045,-0.01044,0.00440,-0.01158,0.00474,10609956.00,-0.02394,0
2022,330.10,-0.02394,-0.00045,-0.01044,0.00440,-0.01158,10337544.00,-0.01762,0
2022,328.65,-0.01762,-0.02394,-0.00045,-0.01044,0.00440,7266724.00,-0.00963,0
2022,332.10,-0.00963,-0.01762,-0.02394,-0.00045,-0.01044,6424915.00,0.01179,1
2022,332.25,0.01179,-0.00963,-0.01762,-0.02394,-0.00045,6929063.00,-0.00606,0
2022,340.30,-0.00606,0.01179,-0.00963,-0.01762,-0.02394,20887417.00,0.00403,1
2022,346.35,0.00403,-0.00606,0.01179,-0.00963,-0.01762,16296080.00,0.00144,1
2022,349.70,0.00144,0.00403,-0.00606,0.01179,-0.00963,18474706.00,0.00000,0
2022,345.60,0.00000,0.00144,0.00403,-0.00606,0.01179,27372160.00,-0.00835,0
2022,347.70,-0.00835,0.00000,0.00144,0.00403,-0.00606,3170564.00,-0.00229,0
2022,346.30,-0.00229,-0.00835,0.00000,0.00144,0.00403,17242211.00,-0.01463,0
2022,345.80,-0.01463,-0.00229,-0.00835,0.00000,0.00144,18558597.00,0.00268,1
2022,345.799988,0.002682241,-0.014627809,-0.002291574,-0.00835145,0,13069167,0.000282782,1
